,Unnamed: 0,Adjektiv,P(han),P(hun),Differanse
1360,1360,tilgivende,0.641706645488739,0.1984834223985672,0.4432232230901718
227,227,bøyelig,0.5865162014961243,0.1440852284431457,0.4424309730529785
830,830,lys,0.4918412268161773,0.0494860596954822,0.4423551671206951
951,951,nærtagen,0.6679142713546753,0.2259622812271118,0.4419519901275635
436,436,fredlig,0.6705953478813171,0.2286731004714965,0.4419222474098205
643,643,irsk,0.6136885285377502,0.1717944890260696,0.4418940395116806
84,84,annerledes,0.6455079317092896,0.2039437890052795,0.44156414270401
1141,1141,salomonsk,0.5894837975502014,0.1491884738206863,0.4402953237295151
1518,1518,utgående,0.6212344765663147,0.1811046451330185,0.4401298314332962
932,932,nordafjelsk,0.6660422086715698,0.2264033854007721,0.4396388232707977
829,829,lydig,0.617710292339325,0.1782225221395492,0.4394877701997757
1014,1014,parat,0.6459278464317322,0.2066991627216339,0.4392286837100982
993,993,oseanisk,0.5235366225242615,0.0843691527843475,0.4391674697399139
1331,1331,sørsamisk,0.6711081862449646,0.232120394706726,0.4389877915382385
1021,1021,patagonsk,0.5437726378440857,0.1049432903528213,0.4388293474912643
857,857,markinsk,0.535785973072052,0.0975905358791351,0.4381954371929168
1079,1079,qatarsk,0.4858961999416351,0.0479928329586982,0.4379033669829368
1232,1232,smittet,0.5370637774467468,0.0993059799075126,0.4377577975392341
338,338,evig,0.5288683772087097,0.0915581732988357,0.4373102039098739
401,401,forhenværende,0.6396005153656006,0.2032540589570999,0.4363464564085006
428,428,foruroligende,0.644326388835907,0.2082875519990921,0.4360388368368149
1482,1482,umulig,0.6041097640991211,0.1681983321905136,0.4359114319086075
936,936,nordsamisk,0.668667733669281,0.2339650243520736,0.4347027093172073
1363,1363,tilkortkommende,0.5622089505195618,0.1283454596996307,0.433863490819931
709,709,klinisk,0.6792051792144775,0.2454142123460769,0.4337909668684006
687,687,kjempegod,0.6219258904457092,0.1883410066366195,0.4335848838090896
1500,1500,urettferdig,0.6171395778656006,0.1836555302143097,0.4334840476512909
479,479,gavmild,0.6525406241416931,0.2190827280282974,0.4334578961133957
691,691,kjempesint,0.6213065981864929,0.189928337931633,0.4313782602548599
1262,1262,stakkars,0.5796915292739868,0.1485473662614822,0.4311441630125046
1474,1474,ulik,0.508958637714386,0.0780805945396423,0.4308780431747436
334,334,etnologisk,0.5686083436012268,0.1380925178527832,0.4305158257484436
1333,1333,søvnig,0.6392288208007812,0.2102850973606109,0.4289437234401703
927,927,neste,0.5644692778587341,0.1357663422822952,0.4287029355764389
946,946,nysgjerrig,0.5971633791923523,0.1692085564136505,0.4279548227787018
1436,1436,ubetrådt,0.6068500876426697,0.1795044988393783,0.4273455888032913
677,677,kinesisk,0.5602878928184509,0.1330560594797134,0.4272318333387375
1102,1102,relevant,0.6045649647712708,0.1784193962812423,0.4261455684900284
1551,1551,vedvarende,0.5708938837051392,0.1452640146017074,0.4256298691034317
253,253,diuretisk,0.5410569906234741,0.1158286854624748,0.4252283051609993
740,740,kontrafaktisk,0.5359662175178528,0.1107461154460907,0.4252201020717621
893,893,motbydelig,0.5778549909591675,0.1533574610948562,0.4244975298643112
754,754,krass,0.6479207873344421,0.2240213751792907,0.4238994121551513
1301,1301,sunn,0.6162191033363342,0.1930003464221954,0.4232187569141388
562,562,herskende,0.4586721360683441,0.0361206270754337,0.4225515089929104
1560,1560,velmenende,0.6195489764213562,0.1970343440771103,0.4225146323442459
10,10,abrupt,0.4588236212730407,0.0363351218402385,0.4224884994328022
1502,1502,urimelig,0.6129747629165649,0.1913183778524398,0.421656385064125
1344,1344,tallrik,0.6223365664482117,0.2007167935371399,0.4216197729110718
4,4,aabenhjertet,0.5731752514839172,0.1518771797418594,0.4212980717420578
1481,1481,umoden,0.603886067867279,0.1832141280174255,0.4206719398498535
655,655,japansk,0.4842731654644012,0.0642692744731903,0.4200038909912109
1608,1608,økologisk,0.6634435653686523,0.2436644285917282,0.4197791367769241
1345,1345,tanzaniansk,0.6212672591209412,0.201624795794487,0.4196424633264541
155,155,bekjent,0.4918838739395141,0.0724522024393081,0.419431671500206
281,281,egoistisk,0.6474575996398926,0.229814276099205,0.4176433235406875
501,501,glatt,0.6550012826919556,0.2374466657638549,0.4175546169281006
309,309,eneste,0.5206454396247864,0.1032086461782455,0.4174367934465408
1267,1267,stille,0.5817196369171143,0.16463503241539,0.4170846045017242
491,491,givende,0.5966833233833313,0.1798702031373977,0.4168131202459335
1261,1261,stadig,0.6096729040145874,0.1932593584060669,0.4164135456085205
193,193,blaut,0.5108407735824585,0.0952395424246788,0.4156012311577797
569,569,hjemmelaget,0.5187853574752808,0.1036160588264465,0.4151692986488342
561,561,herskapelig,0.6457899808883667,0.2312683761119842,0.4145216047763824
1338,1338,takket,0.5858332514762878,0.1713189035654068,0.414514347910881
1077,1077,påskrudd,0.6175782680511475,0.2047087550163269,0.4128695130348205
938,938,normal,0.6585750579833984,0.2459282428026199,0.4126468151807785
1231,1231,smigret,0.6522876620292664,0.2400451600551605,0.4122425019741058
480,480,gebrekkelig,0.5905013084411621,0.1785687506198883,0.4119325578212738
60,60,all slags,0.6298239827156067,0.2186345756053924,0.4111894071102142
1312,1312,svimmel,0.6488091349601746,0.2381078898906707,0.4107012450695038
413,413,fornærmet,0.5365819931030273,0.1261210739612579,0.4104609191417694
563,563,hes,0.6202430725097656,0.2100258320569992,0.4102172404527664
371,371,firedimensjonal,0.5379807353019714,0.1281234174966812,0.4098573178052902
557,557,hemmelig,0.5646679997444153,0.1552148610353469,0.4094531387090683
1438,1438,ublu,0.5897281169891357,0.1804971545934677,0.409230962395668
988,988,organoleptisk,0.5967997312545776,0.1878945529460907,0.4089051783084869
307,307,endelig,0.5584062337875366,0.1507975161075592,0.4076087176799774
805,805,lidenskapelig,0.6601959466934204,0.2533729970455169,0.4068229496479034
1504,1504,urolig,0.5739259123802185,0.1676635146141052,0.4062623977661133
1423,1423,ualminnelig,0.6548848748207092,0.2489885687828064,0.4058963060379028
794,794,lav,0.6275631189346313,0.222720667719841,0.4048424512147903
1208,1208,skjelmsk,0.5986402034759521,0.1941899508237838,0.4044502526521683
417,417,forsagt,0.5529239177703857,0.1486886441707611,0.4042352735996246
1020,1020,patagonisk,0.5081707239151001,0.1040016636252403,0.4041690602898597
1047,1047,politisk korrekt,0.6023441553115845,0.1984190195798874,0.4039251357316971
1542,1542,vannfast,0.6363428831100464,0.2329036593437194,0.4034392237663269
1590,1590,vond,0.5948534607887268,0.1922985911369323,0.4025548696517944
872,872,metaforisk,0.5113022327423096,0.1090656816959381,0.4022365510463714
1071,1071,på,0.4366147220134735,0.0348389372229576,0.4017757847905159
1389,1389,treg,0.5462316274642944,0.1447590589523315,0.4014725685119629
542,542,halv,0.4581771492958069,0.0567498989403247,0.4014272503554821
276,276,edel,0.4723554253578186,0.0710455104708671,0.4013099148869514
609,609,ikketom,0.6467782855033875,0.2456502467393875,0.4011280387639999
132,132,avind,0.526958703994751,0.1260611563920974,0.4008975476026535
1223,1223,slibrig,0.6139649748802185,0.2133745998144149,0.4005903750658035
1155,1155,sannsynlig,0.5722901821136475,0.1722205132246017,0.4000696688890457
2,2,aaben,0.4640117585659027,0.0644987672567367,0.3995129913091659
1190,1190,sjenerøs,0.6257117986679077,0.226772591471672,0.3989392071962356
882,882,mistenksom,0.557993471622467,0.1601261347532272,0.3978673368692398
583,583,huslaus,0.6416993141174316,0.2438595443964004,0.3978397697210312
702,702,klam,0.5017179250717163,0.1040657460689544,0.3976521790027618
668,668,kanakas,0.6259069442749023,0.2282830327749252,0.3976239114999771
997,997,overdådig,0.5999925136566162,0.2026208192110061,0.39737169444561
516,516,grammatisk,0.5772073268890381,0.1800340861082077,0.3971732407808304
505,505,gnistrende,0.5941590666770935,0.1973212361335754,0.396837830543518
257,257,dogmatisk,0.5738637447357178,0.1770980060100555,0.3967657387256622
886,886,modig,0.6686810851097107,0.2725415229797363,0.3961395621299743
220,220,bråkjekk,0.4783424735069275,0.0823703110218048,0.3959721624851227
1517,1517,utenlandsk,0.442216157913208,0.0471289344131946,0.3950872235000133
775,775,kupert,0.5460330247879028,0.1520398408174514,0.3939931839704513
509,509,godhjertet,0.5658299326896667,0.1725311875343322,0.3932987451553345
1097,1097,refleksiv,0.6528370976448059,0.2602156400680542,0.3926214575767517
1515,1515,utellelig,0.6353113651275635,0.2427692711353302,0.3925420939922333
608,608,ikke-tom,0.5156130194664001,0.123402290046215,0.3922107294201851
445,445,fremragende,0.6667429804801941,0.2749355137348175,0.3918074667453766
1300,1300,sumerisk,0.5693114399909973,0.1780802607536316,0.3912311792373657
1213,1213,skjønnlitterær,0.6175389289855957,0.2269715517759323,0.3905673772096634
823,823,lovmessig,0.6022587418556213,0.2121391743421554,0.3901195675134659
454,454,full,0.52167809009552,0.1315841376781463,0.3900939524173736
1361,1361,tilgjengelig,0.6311835646629333,0.2416802942752838,0.3895032703876495
971,971,omstendelig,0.5937212705612183,0.205085203051567,0.3886360675096512
772,772,kunstferdig,0.6402850151062012,0.2530069649219513,0.3872780501842499
640,640,intrikat,0.6329907774925232,0.2458343505859375,0.3871564269065857
1286,1286,stum som en østers,0.5767579674720764,0.1906487792730331,0.3861091881990433
274,274,dødelig,0.5443956851959229,0.1583182215690612,0.3860774636268616
13,13,abstrakt,0.5090969204902649,0.1230248734354972,0.3860720470547676
406,406,forløsende,0.6069692373275757,0.220961332321167,0.3860079050064087
543,543,hamram,0.4262135922908783,0.0406192541122436,0.3855943381786346
974,974,ondskapsfull,0.6089949607849121,0.223454400897026,0.385540559887886
1385,1385,trang,0.6195568442344666,0.2340256571769714,0.3855311870574951
1589,1589,vonbroten,0.4421509504318237,0.0567384213209152,0.3854125291109085
427,427,forunderlig,0.6349709630012512,0.2500250339508056,0.3849459290504455
1182,1182,sint,0.5694892406463623,0.1846342980861663,0.3848549425601959
634,634,interessant,0.6141870617866516,0.2298146337270736,0.3843724280595779
1357,1357,tidsmessig,0.6416797041893005,0.2575046122074127,0.3841750919818878
715,715,knotete,0.4686867594718933,0.0851597115397453,0.383527047932148
895,895,motsyklisk,0.5963655114173889,0.2129686325788498,0.3833968788385391
851,851,mangedoblet,0.421416312456131,0.0383245833218097,0.3830917291343212
1159,1159,segneferdig,0.6113086938858032,0.2282532006502151,0.3830554932355881
1582,1582,virtuell,0.4470513463020324,0.0645982325077056,0.3824531137943268
51,51,alderdommelig,0.5803222060203552,0.1982410997152328,0.3820811063051224
1117,1117,rolig,0.6153981685638428,0.2333792895078659,0.3820188790559768
1530,1530,uuttalt,0.5217158794403076,0.1399274468421936,0.381788432598114
1465,1465,ugjennomskuelig,0.588594377040863,0.2070737034082412,0.3815206736326217
503,503,glupsk,0.6177802681922913,0.2365102916955948,0.3812699764966964
81,81,angivelig,0.4956869781017303,0.1144774630665779,0.3812095150351524
753,753,kranglete,0.5265642404556274,0.1456893384456634,0.380874902009964
1559,1559,velkommen,0.5766496658325195,0.1960477828979492,0.3806018829345703
171,171,betimelig,0.5369617342948914,0.1566734910011291,0.3802882432937622
239,239,desidert,0.5618861317634583,0.1819959878921508,0.3798901438713074
349,349,fascinerende,0.5839040279388428,0.2042982578277588,0.379605770111084
484,484,generøs,0.6314813494682312,0.2525685727596283,0.3789127767086029
1358,1358,tilfeldig,0.5137205719947815,0.1351852566003799,0.3785353153944015
35,35,agrarisk,0.5644045472145081,0.1859413236379623,0.3784632235765457
138,138,bakenforliggende,0.5342780947685242,0.1562657058238983,0.3780123889446258
1319,1319,synonym,0.4392200410366058,0.0625900104641914,0.3766300305724144
21,21,adresseløs,0.5226226449012756,0.1464847475290298,0.3761378973722458
1263,1263,standhaftig,0.5987678170204163,0.2227066606283188,0.3760611563920975
1027,1027,peloponnesisk,0.5651050209999084,0.1891381442546844,0.375966876745224
136,136,avslappa,0.619706928730011,0.2441271096467971,0.3755798190832138
1153,1153,samtidig,0.5083051323890686,0.132893905043602,0.3754112273454666
1304,1304,sur,0.5475425720214844,0.173562079668045,0.3739804923534393
110,110,arm,0.4127648770809173,0.040029652416706,0.3727352246642113
1430,1430,ubegavet,0.5317947864532471,0.1593795120716095,0.3724152743816376
1528,1528,utørst,0.6394444108009338,0.2671189308166504,0.3723254799842834
1584,1584,viss,0.5004764795303345,0.1281882673501968,0.3722882121801376
807,807,likegyldig,0.592852771282196,0.2206919491291046,0.3721608221530914
1129,1129,rystet,0.4915449619293213,0.1194087490439415,0.3721362128853798
1473,1473,ulastelig,0.5027802586555481,0.1308045536279678,0.3719757050275802
559,559,hensiktsmessig,0.4696348905563354,0.0991472601890564,0.370487630367279
66,66,allsidig,0.6076556444168091,0.237316608428955,0.370339035987854
1418,1418,tåpelig,0.6103219389915466,0.2400897294282913,0.3702322095632553
525,525,grådig,0.6344398260116577,0.264250248670578,0.3701895773410797
327,327,erten,0.4960832595825195,0.1260554641485214,0.3700277954339981
1489,1489,ungarsk,0.586060106754303,0.2161887288093567,0.3698713779449463
1414,1414,tynn som en strek,0.5831848382949829,0.2135290801525116,0.3696557581424713
797,797,lei,0.6407860517501831,0.2713072597980499,0.3694787919521332
1210,1210,skjev,0.599153995513916,0.2300151288509369,0.3691388666629791
968,968,omgående,0.6060085296630859,0.2376263886690139,0.3683821409940719
1444,1444,uerfaren,0.5884073972702026,0.2202896624803543,0.3681177347898483
839,839,løs,0.5638442039489746,0.195774108171463,0.3680700957775116
1441,1441,uemosjonell,0.609444260597229,0.2415570616722107,0.3678871989250183
1198,1198,skandinavisk,0.6082460880279541,0.2404388040304184,0.3678072839975357
1010,1010,papuansk,0.5126270055770874,0.1448757648468017,0.3677512407302856
236,236,delelig,0.5731934905052185,0.2055453658103943,0.3676481246948242
1318,1318,synlig,0.5752295255661011,0.2076096087694168,0.3676199167966842
393,393,fordekt,0.5878662467002869,0.2202901095151901,0.3675761371850967
868,868,menneskelig,0.5778312683105469,0.2108741551637649,0.3669571131467819
8,8,abnorm,0.4027063548564911,0.0362927541136741,0.3664136007428169
209,209,brasiliansk,0.5055856704711914,0.139463797211647,0.3661218732595444
695,695,kjempesøt,0.6216014623641968,0.2556751370429992,0.3659263253211975
960,960,offentlig,0.6108127236366272,0.2454038262367248,0.3654088973999023
199,199,blodig,0.5343112349510193,0.1689567565917968,0.3653544783592224
1463,1463,ugjennomsiktig,0.5959962606430054,0.2309713363647461,0.3650249242782593
1194,1194,skadelig,0.572228729724884,0.2074693888425827,0.3647593408823013
213,213,bretonsk,0.4758910238742828,0.11122727394104,0.3646637499332428
382,382,flersella,0.4342716336250305,0.0696969553828239,0.3645746782422066
921,921,negativ,0.5501852631568909,0.1860581040382385,0.3641271591186523
350,350,fast,0.5596586465835571,0.1956972181797027,0.3639614284038543
326,326,ergerlig,0.6317577958106995,0.2680209577083587,0.3637368381023407
1126,1126,rusten,0.4932730197906494,0.129764512181282,0.3635085076093673
907,907,mørkeblå,0.5761114358901978,0.2136981934309005,0.3624132424592972
112,112,arrete,0.5557491183280945,0.1934809982776641,0.3622681200504303
463,463,få,0.516285240650177,0.1540447324514389,0.3622405081987381
1367,1367,tissetrengt,0.5766589641571045,0.214529886841774,0.3621290773153305
429,429,forvirret,0.6078633666038513,0.245980367064476,0.3618829995393753
1370,1370,todimensjonal,0.5460880994796753,0.1842197626829147,0.3618683367967605
121,121,asyklisk,0.5026831030845642,0.1411495804786682,0.361533522605896
1486,1486,underfundig,0.6289443373680115,0.2677485942840576,0.3611957430839538
1240,1240,snusfornuftig,0.5460113883018494,0.1849541366100311,0.3610572516918182
32,32,aggressiv,0.5199938416481018,0.1594576984643936,0.3605361431837082
106,106,arg,0.4568058848381042,0.0971036925911903,0.3597021922469139
1499,1499,urett,0.6161415576934814,0.2580520212650299,0.3580895364284515
1449,1449,uforfalsket,0.4797932803630829,0.1229573339223861,0.3568359464406967
1545,1545,vanvittig,0.5586207509040833,0.2018945962190628,0.3567261546850204
1096,1096,redd,0.561945378780365,0.2056492120027542,0.3562961667776108
114,114,artig,0.5901519656181335,0.2339494824409485,0.356202483177185
260,260,doven,0.4905868768692016,0.1344563066959381,0.3561305701732635
337,337,europeisk,0.4641393721103668,0.1081529632210731,0.3559864088892936
730,730,komplisert,0.5659440159797668,0.2107608616352081,0.3551831543445587
420,420,forståelig,0.6170966625213623,0.2620425522327423,0.35505411028862
859,859,masete,0.6331608891487122,0.2781762480735779,0.3549846410751343
345,345,famøs,0.5500730276107788,0.19514200091362,0.3549310266971588
362,362,festlig,0.636049747467041,0.2811798453330993,0.3548699021339416
824,824,lukket,0.6097574830055237,0.2553460896015167,0.3544113934040069
584,584,husløs,0.5427109003067017,0.1892751008272171,0.3534357994794845
1255,1255,spesiell,0.5697444677352905,0.2164299041032791,0.3533145636320114
292,292,ekstrovert,0.4367982745170593,0.083946481347084,0.3528517931699753
400,400,forgjengelig,0.6022809147834778,0.2502127885818481,0.3520681262016296
1218,1218,skulkesyk,0.5555583834648132,0.2036205530166626,0.3519378304481506
1187,1187,sjanselaus,0.5361060500144958,0.1845509707927703,0.3515550792217254
768,768,kulturmessig,0.6338203549385071,0.2822852730751037,0.3515350818634033
1151,1151,sammensatt,0.5698843598365784,0.2184238880872726,0.3514604717493057
1567,1567,verdiløs,0.6108524203300476,0.2598661780357361,0.3509862422943115
552,552,hel,0.4224425852298736,0.071691133081913,0.3507514521479606
134,134,avskrekkende,0.5165548920631409,0.1660159826278686,0.3505389094352722
835,835,låg,0.6209784150123596,0.2704989910125732,0.3504794239997864
412,412,fornuftig,0.5464897751808167,0.1966505944728851,0.3498391807079315
1062,1062,proaktiv,0.5475447773933411,0.1983582675457,0.349186509847641
1011,1011,paraguayansk,0.5622448921203613,0.2131335735321045,0.3491113185882568
1310,1310,svensk,0.5124739408493042,0.1635830998420715,0.3488908410072326
1092,1092,rastløs,0.5825330018997192,0.2338153421878814,0.3487176597118377
47,47,akustisk,0.4332103431224823,0.084854669868946,0.3483556732535362
62,62,allergisk,0.5973190069198608,0.24905326962471,0.3482657372951507
1426,1426,uavhengig,0.5700287222862244,0.2220489084720611,0.3479798138141632
1561,1561,velvillig,0.5706849098205566,0.2227684408426284,0.3479164689779281
1526,1526,utviklingsmessig,0.6137154698371887,0.2660838365554809,0.3476316332817077
1166,1166,selvbestaltet,0.5871439576148987,0.2395661324262619,0.3475778251886368
290,290,ekstracellulær,0.4034707546234131,0.0558987185359001,0.3475720360875129
512,512,godt stekt,0.4484778642654419,0.1013174802064895,0.3471603840589523
459,459,funksjonsdyktig,0.5206310749053955,0.175417885184288,0.3452131897211075
225,225,bymessig,0.5888680815696716,0.2440933436155319,0.3447747379541397
1134,1134,rørete,0.6311219334602356,0.2876391410827636,0.3434827923774719
206,206,bra nok,0.5072726234793663,0.1640737950801849,0.3431988283991813
404,404,forknytt,0.5595174431800842,0.2166772782802581,0.342840164899826
924,924,nervepirrende,0.5533793568611145,0.210850328207016,0.3425290286540985
1298,1298,subtil,0.4052783250808716,0.063010849058628,0.3422674760222435
1275,1275,storstilt,0.5483641624450684,0.2068812996149063,0.341482862830162
937,937,nordtysk,0.5338564515113831,0.1924702227115631,0.3413862287998199
833,833,lysten,0.6013098359107971,0.260477066040039,0.340832769870758
1242,1242,snøgg,0.4846159517765045,0.1443424224853515,0.3402735292911529
451,451,fruktbar,0.5089467763900757,0.169160783290863,0.3397859930992126
923,923,nem,0.5208427906036377,0.1816059648990631,0.3392368257045746
1497,1497,uregelmessig,0.4814262688159942,0.1429645866155624,0.3384616822004318
68,68,alluvial,0.5996697545051575,0.2613233029842376,0.3383464515209198
947,947,nyskapende,0.5048797726631165,0.1670731753110885,0.3378065973520279
462,462,fysisk,0.5983140468597412,0.261207103729248,0.3371069431304931
304,304,empirisk,0.4855732917785644,0.1486793309450149,0.3368939608335495
94,94,antropocen,0.3756508827209472,0.0389555767178535,0.3366953060030937
1410,1410,tvetydig,0.594228208065033,0.2579712271690368,0.3362569808959961
815,815,litt,0.5991743803024292,0.2629977464675903,0.3361766338348388
1369,1369,tjukk,0.4963609874248504,0.1609153896570205,0.3354455977678299
1521,1521,utilbørlig,0.5645256042480469,0.229201465845108,0.3353241384029388
810,810,likesidig,0.5445845723152161,0.2093897610902786,0.3351948112249374
1115,1115,ringe,0.5623764395713806,0.2272986322641372,0.3350778073072433
346,346,fantastisk,0.5850998759269714,0.2513017654418945,0.3337981104850769
1183,1183,sint som en veps,0.4380124509334564,0.1046039536595344,0.3334084972739219
333,333,etnisk,0.6059561371803284,0.2734474539756775,0.3325086832046509
1574,1574,viderverdig,0.5778470635414124,0.2454967200756073,0.332350343465805
1399,1399,trådløs,0.3911569714546203,0.0596929974853992,0.3314639739692211
671,671,karslig,0.5962955951690674,0.2651636004447937,0.3311319947242737
1078,1078,påtroppende,0.3926989734172821,0.0621328167617321,0.33056615665555
806,806,lik,0.4406170845031738,0.110650286078453,0.3299667984247207
747,747,korsblomstra,0.4361480474472046,0.1064444556832313,0.3297035917639732
339,339,fabelaktig,0.6176136136054993,0.2888062298297882,0.328807383775711
901,901,muskuløs,0.5750506520271301,0.2463662028312683,0.3286844491958618
1452,1452,ufornuftig,0.5459698438644409,0.2173352837562561,0.3286345601081848
535,535,gående,0.5819796919822693,0.2538788318634033,0.3281008601188659
45,45,aktuell,0.5035266280174255,0.1754748225212097,0.3280518054962158
85,85,annleis,0.589484453201294,0.2622618079185486,0.3272226452827453
308,308,endimensjonal,0.5776287913322449,0.2510173618793487,0.3266114294528961
774,774,kunstnerisk,0.6136287450790405,0.2870534062385559,0.3265753388404846
996,996,overdreven,0.4034851193428039,0.0771402567625045,0.3263448625802994
1043,1043,plutselig,0.4861463010311126,0.1602360904216766,0.325910210609436
1555,1555,veldig,0.5815552473068237,0.2560352981090545,0.3255199491977691
264,264,dum,0.3458680808544159,0.0204461030662059,0.3254219777882099
270,270,dyster,0.5673781633377075,0.2430119067430496,0.3243662565946579
1394,1394,trolig,0.5200509428977966,0.1964253634214401,0.3236255794763565
39,39,akseptabel,0.5297989845275879,0.2062487453222274,0.3235502392053604
147,147,befolkningsmessig,0.5395991802215576,0.2170479297637939,0.3225512504577636
198,198,blivende,0.4620262682437897,0.1395871341228485,0.3224391341209411
616,616,imponerende,0.5321277379989624,0.2097837775945663,0.322343960404396
955,955,nøysom,0.6122218370437622,0.2899094223976135,0.3223124146461487
399,399,forfjamset,0.6183669567108154,0.2960721850395202,0.3222947716712951
704,704,klar,0.5464746952056885,0.224797174334526,0.3216775208711624
1448,1448,uforenelig,0.5638964176177979,0.2426121085882187,0.3212843090295791
1017,1017,passe,0.5437134504318237,0.2227336764335632,0.3209797739982605
976,976,oppegående,0.566657543182373,0.2460667639970779,0.3205907791852951
1424,1424,uanselig,0.5976148843765259,0.2775295078754425,0.3200853765010834
1366,1366,tilnærmet,0.5980072021484375,0.2794476151466369,0.3185595870018005
1016,1016,parodisk,0.4300956428050995,0.1118979528546333,0.3181976899504661
985,985,optisk,0.3878571689128876,0.0698021352291107,0.3180550336837768
241,241,detaljert,0.565765917301178,0.2478566765785217,0.3179092407226562
617,617,inderlig,0.6059272885322571,0.2881083190441131,0.3178189694881439
378,378,fler,0.3931494653224945,0.0755580887198448,0.3175913766026497
93,93,antonym,0.4090926349163055,0.0918271318078041,0.3172655031085014
622,622,infektert,0.3628607392311096,0.0463767237961292,0.3164840154349804
1437,1437,ubevegelig,0.5098828673362732,0.1942680776119232,0.31561478972435
43,43,aktpågivende,0.5812004208564758,0.2656031250953674,0.3155972957611084
1007,1007,palauisk,0.4733446836471557,0.1579326391220092,0.3154120445251465
1382,1382,tradisjonell,0.561433732509613,0.2462528645992279,0.3151808679103851
1188,1188,sjanseløs,0.4807749688625335,0.165602445602417,0.3151725232601166
1520,1520,uthevet,0.5311142206192017,0.2162940502166748,0.3148201704025268
950,950,nær,0.5684776902198792,0.2543514668941498,0.3141262233257293
1525,1525,utviklingshemmet,0.5383349657058716,0.2243026942014694,0.3140322715044021
1578,1578,vill,0.4318302273750305,0.1178683936595916,0.3139618337154388
149,149,begrenset,0.4553819298744201,0.1415579319000244,0.3138239979743957
49,49,akvatisk,0.4148290753364563,0.1014062911272049,0.3134227842092514
1073,1073,pågående,0.52772456407547,0.2151159942150116,0.3126085698604584
1544,1544,vanskelig,0.5631049275398254,0.2510313689708709,0.3120735585689544
898,898,mulig,0.5495768189430237,0.2375392466783523,0.3120375722646713
1191,1191,sjokkert,0.4292195737361908,0.1185218915343284,0.3106976822018623
673,673,katastrofal,0.5212606191635132,0.2106866687536239,0.3105739504098892
1271,1271,stolt,0.5359540581703186,0.2255242764949798,0.3104297816753387
329,329,estetisk,0.5767415761947632,0.2665039896965027,0.3102375864982605
137,137,avslappet,0.5555323362350464,0.2457493543624878,0.3097829818725586
1588,1588,voldsom,0.4655954837799072,0.1559210419654846,0.3096744418144226
1253,1253,spennende,0.5384379029273987,0.2288769036531448,0.3095609992742538
646,646,islandsk,0.5096468925476074,0.2003605812788009,0.3092863112688064
324,324,envis,0.5748776197433472,0.2659133970737457,0.3089642226696014
1288,1288,stupid,0.5427442789077759,0.2338500767946243,0.3088942021131515
414,414,fornøyd,0.4897187650203705,0.1811961382627487,0.3085226267576217
466,466,følelsesmessig,0.5632169246673584,0.2548708915710449,0.3083460330963135
1454,1454,uforskammet,0.5709252953529358,0.2627923488616943,0.3081329464912414
891,891,morsom,0.5225334763526917,0.2145168483257293,0.3080166280269623
686,686,kjempeglad,0.5398478507995605,0.2323362827301025,0.307511568069458
196,196,blid,0.6018452644348145,0.2947308719158172,0.3071143925189972
1167,1167,selvisk,0.5837115049362183,0.277509868144989,0.3062016367912292
507,507,god nok,0.4784398470073938,0.17286416888237,0.3055756781250238
1490,1490,unnselig,0.5268332362174988,0.2219742387533188,0.30485899746418
662,662,juridisk,0.5946721434593201,0.2909635305404663,0.3037086129188537
707,707,klein,0.3846431076526642,0.0812471583485603,0.3033959493041038
1270,1270,stjerneklar,0.416747510433197,0.1134168356657028,0.3033306747674942
1522,1522,utilstrekkelig,0.4882424771785736,0.1852802485227584,0.3029622286558151
581,581,humoristisk,0.5977184772491455,0.2947944700717926,0.3029240071773529
461,461,fyldig,0.5565347075462341,0.254006564617157,0.3025281429290771
1247,1247,solid,0.5638502240180969,0.2617170512676239,0.302133172750473
1471,1471,uklar,0.5471192002296448,0.245239570736885,0.3018796294927597
1365,1365,tillært,0.4645234942436218,0.1643456071615219,0.3001778870820999
312,312,engasjert,0.5692441463470459,0.2695723176002502,0.2996718287467956
856,856,maritim,0.4651408195495605,0.1663050055503845,0.298835813999176
17,17,adelgod,0.3380881249904632,0.0404175147414207,0.2976706102490425
282,282,eigen,0.5508856177330017,0.253751128911972,0.2971344888210296
790,790,lat,0.3325540423393249,0.036158125847578,0.2963959164917469
573,573,holden,0.3921838700771332,0.0962343513965606,0.2959495186805725
453,453,fråtsende,0.5654963254928589,0.2695737183094024,0.2959226071834564
769,769,kummerlig,0.5886096358299255,0.2928074598312378,0.2958021759986877
1417,1417,tålmodig,0.5870571732521057,0.2915979623794555,0.2954592108726501
1157,1157,satt,0.5234421491622925,0.2282953560352325,0.2951467931270599
183,183,biennal,0.5737471580505371,0.2786259353160858,0.2951212227344513
596,596,høylys,0.5260787010192871,0.2310589998960495,0.2950197011232376
1483,1483,unaturlig,0.4095438420772552,0.1145733743906021,0.2949704676866531
1466,1466,ugudelig,0.5092731714248657,0.214511290192604,0.2947618812322616
435,435,fredelig,0.5551105737686157,0.2604514062404632,0.2946591675281524
1501,1501,urettmessig,0.4572834074497223,0.1627683639526367,0.2945150434970855
50,50,albansk,0.4934046268463135,0.1993743926286697,0.2940302342176437
819,819,logisk,0.4019086956977844,0.1080169081687927,0.2938917875289917
714,714,knipen,0.3329763412475586,0.0392644293606281,0.2937119118869304
